protein_a	protein_b	involves_dark	genetic_assays
P38164	P39923	0	Phenotypic Suppression
P38163	Q12038	0	Negative Genetic;Phenotypic Enhancement;Synthetic Growth Defect
P38163	Q00245	0	Dosage Rescue
P38158	P53341	0	Synthetic Lethality
P38158	P53048	0	Phenotypic Enhancement
P38153	Q00776	0	Phenotypic Enhancement
P38147	Q08032	0	Synthetic Lethality
P38147	Q04377	0	Phenotypic Suppression
P38147	Q00362	0	Synthetic Rescue
P38147	P60010	0	Positive Genetic
P38147	P47037	0	Negative Genetic
P38147	P40958	0	Phenotypic Enhancement
P38147	P40348	0	Positive Genetic
P38147	P39009	0	Dosage Rescue;Negative Genetic;Phenotypic Enhancement;Phenotypic Suppression;Synthetic Growth Defect;Synthetic Lethality
P38145	Q99258	0	Phenotypic Enhancement
P38145	Q12362	0	Negative Genetic
P38145	Q03778	0	Negative Genetic
P38144	Q12692	0	Phenotypic Enhancement;Synthetic Growth Defect;Synthetic Lethality
P38144	Q08773	0	Phenotypic Enhancement;Synthetic Growth Defect
P38144	Q06639	0	Synthetic Rescue
P38144	Q03330	0	Dosage Lethality;Synthetic Rescue
P38144	Q02206	0	Synthetic Rescue
P38144	P61830	0	Synthetic Growth Defect
P38144	P53125	0	Synthetic Growth Defect
P38144	P43609	0	Phenotypic Enhancement;Phenotypic Suppression
P38144	P39704	0	Phenotypic Enhancement
P38143	Q04120	0	Synthetic Growth Defect
P38141	Q07471	0	Dosage Rescue
P38141	Q05998	0	Negative Genetic
P38138	Q12001	0	Positive Genetic
P38138	Q03723	0	Negative Genetic
P38138	Q03691	0	Negative Genetic;Synthetic Lethality
P38138	Q03103	0	Negative Genetic
P38138	Q00772	0	Negative Genetic;Synthetic Growth Defect
P38138	P53008	0	Phenotypic Suppression
P38138	P48439	0	Negative Genetic
P38138	P40367	0	Negative Genetic
P38138	P40351	0	Phenotypic Suppression;Positive Genetic
P38138	P38813	0	Dosage Rescue;Negative Genetic
P38137	Q12462	0	Synthetic Lethality
P38137	Q04673	0	Negative Genetic
P38135	Q47146	0	Positive Genetic
P38134	P76387	0	Positive Genetic
P38132	Q12488	0	Negative Genetic
P38132	Q08496	0	Negative Genetic
P38132	Q08032	0	Negative Genetic
P38132	Q04636	0	Negative Genetic
P38132	Q03406	0	Negative Genetic
P38132	Q01454	0	Negative Genetic
P38132	P61830	0	Negative Genetic
P38132	P54791	0	Negative Genetic
P38132	P54790	0	Negative Genetic
P38132	P50874	0	Synthetic Lethality
P38132	P49956	0	Dosage Growth Defect;Negative Genetic
P38132	P49723	0	Negative Genetic
P38132	P47112	0	Negative Genetic
P38132	P40359	0	Negative Genetic
P38132	P40339	0	Negative Genetic
P38129	Q12030	0	Negative Genetic
P38129	Q06469	0	Negative Genetic
P38129	Q05027	0	Dosage Rescue;Negative Genetic
P38129	Q04226	0	Negative Genetic
P38129	Q03067	0	Negative Genetic
P38129	Q02939	0	Negative Genetic
P38129	Q00578	0	Negative Genetic
P38129	P53040	0	Dosage Rescue;Negative Genetic
P38129	P38915	0	Negative Genetic
P38127	P47818	0	Dosage Rescue
P38126	Q04089	0	Phenotypic Suppression
P38126	P48581	0	Phenotypic Enhancement;Phenotypic Suppression;Synthetic Growth Defect;Synthetic Lethality
P38123	Q12692	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P38123	Q07457	0	Positive Genetic
P38123	P61830	0	Synthetic Growth Defect
P38123	P46995	0	Synthetic Growth Defect;Synthetic Lethality
P38123	P43132	0	Positive Genetic
P38123	P39706	0	Positive Genetic
P38121	Q08032	0	Negative Genetic
P38121	Q03406	0	Negative Genetic
P38121	Q01454	0	Negative Genetic
P38121	P54791	0	Negative Genetic
P38121	P54790	0	Negative Genetic
P38121	P49956	0	Negative Genetic
P38121	P46957	0	Negative Genetic
P38121	P40348	0	Negative Genetic
P38121	P40339	0	Negative Genetic
P38121	P38960	0	Negative Genetic;Synthetic Lethality;Synthetic Rescue
P38121	P38630	0	Negative Genetic
P38121	P38251	0	Negative Genetic
P38121	P38132	0	Negative Genetic
P38120	P53937	0	Negative Genetic
P38116	Q99260	0	Dosage Rescue;Negative Genetic;Synthetic Lethality
P38116	Q02804	0	Phenotypic Suppression;Positive Genetic
P38116	P53951	0	Negative Genetic;Synthetic Lethality
P38116	P47061	0	Negative Genetic;Phenotypic Enhancement;Phenotypic Suppression
P38116	P41544	0	Phenotypic Suppression;Positive Genetic
P38116	P40527	0	Negative Genetic;Synthetic Lethality;Synthetic Rescue
P38116	P39524	0	Phenotypic Enhancement;Phenotypic Suppression;Synthetic Growth Defect
P38116	P38759	0	Negative Genetic;Phenotypic Enhancement;Synthetic Growth Defect
P38115	P38715	0	Phenotypic Enhancement
P38112	Q12024	0	Negative Genetic
P38112	Q08962	0	Negative Genetic
P38112	Q08237	0	Negative Genetic
P38112	Q08235	0	Negative Genetic
P38112	Q07915	0	Negative Genetic
P38112	Q07844	0	Dosage Growth Defect
P38112	Q06218	0	Negative Genetic
P38112	Q06106	0	Positive Genetic
P38112	Q04660	0	Negative Genetic
P38112	Q02892	0	Negative Genetic
P38112	P53734	0	Negative Genetic
P38112	P53261	0	Negative Genetic
P38112	P53136	0	Synthetic Rescue
P38112	P47047	0	Negative Genetic
P38112	P40991	0	Negative Genetic
P38112	P40693	0	Negative Genetic
P38112	P40007	0	Negative Genetic;Synthetic Lethality
P38112	P38805	0	Negative Genetic;Synthetic Lethality
P38112	P38789	0	Negative Genetic
P38089	Q03785	0	Negative Genetic
P38089	Q00772	0	Dosage Rescue
P38088	Q06817	0	Dosage Rescue
P38077	P53937	0	Negative Genetic
P38075	Q03148	0	Negative Genetic
P38075	Q03144	0	Negative Genetic
P38074	Q99189	0	Synthetic Rescue
P38074	Q03330	0	Negative Genetic;Phenotypic Suppression;Synthetic Rescue
P38072	Q3E846	0	Dosage Rescue;Negative Genetic;Phenotypic Enhancement;Synthetic Growth Defect
P38072	Q12287	0	Dosage Rescue
P38072	P38969	0	Negative Genetic
P38069	P53008	0	Negative Genetic
P38069	P50108	0	Negative Genetic
P38069	P47124	0	Negative Genetic
P38069	P46985	0	Negative Genetic
P38067	Q04792	0	Phenotypic Enhancement;Synthetic Growth Defect;Synthetic Lethality
P38066	P38145	0	Phenotypic Enhancement
P38063	Q12189	0	Negative Genetic
P38063	P38620	0	Synthetic Growth Defect;Synthetic Lethality
P38054	P75830	0	Negative Genetic
P38042	Q12157	0	Negative Genetic
P38042	Q04601	0	Negative Genetic
P38013	Q04120	0	Synthetic Growth Defect
P38013	P40581	0	Synthetic Growth Defect;Synthetic Lethality
P38013	P38143	0	Synthetic Growth Defect
P38011	Q12690	0	Negative Genetic
P38011	Q12672	0	Negative Genetic
P38011	Q08972	0	Positive Genetic
P38011	Q08745	0	Negative Genetic
P38011	Q08491	0	Negative Genetic
P38011	Q04697	0	Negative Genetic
P38011	Q04600	0	Positive Genetic
P38011	Q02326	0	Negative Genetic
P38011	Q01855	0	Positive Genetic
P38011	P60010	0	Negative Genetic
P38011	P53893	0	Negative Genetic
P38011	P53111	0	Negative Genetic
P38011	P52871	0	Negative Genetic
P38011	P51402	0	Negative Genetic
P38011	P49166	0	Negative Genetic
P38011	P40150	0	Phenotypic Suppression
P38011	P39990	0	Negative Genetic
P38011	P38701	0	Negative Genetic
P38009	Q04178	0	Negative Genetic
P38009	P80210	0	Negative Genetic
P38009	P54113	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality;Synthetic Rescue
P38009	P47143	0	Synthetic Rescue
P37838	Q12149	0	Negative Genetic
P37838	Q08237	0	Negative Genetic
P37838	Q08235	0	Negative Genetic
P37838	Q08208	0	Negative Genetic
P37838	Q06218	0	Negative Genetic
P37838	P53261	0	Negative Genetic
P37838	P53136	0	Synthetic Rescue
P37838	P53131	0	Negative Genetic
P37838	P40991	0	Negative Genetic
P37838	P40693	0	Negative Genetic
P37838	P38882	0	Negative Genetic
P37838	P38805	0	Negative Genetic
P37838	P38789	0	Negative Genetic
P37838	P38112	0	Negative Genetic
P37759	P61887	0	Positive Genetic
P37747	P61887	0	Negative Genetic
P37744	P61887	0	Negative Genetic
P37692	P76658	0	Positive Genetic
P37692	P63228	0	Positive Genetic
P37662	P39396	0	Positive Genetic
P37653	P76010	0	Negative Genetic
P37636	P76399	0	Positive Genetic
P37366	Q12030	0	Negative Genetic
P37366	Q08278	0	Negative Genetic
P37366	Q05027	0	Negative Genetic
P37366	Q04673	0	Negative Genetic
P37366	Q04226	0	Negative Genetic
P37366	Q03957	0	Negative Genetic
P37366	Q03290	0	Synthetic Lethality
P37366	P43568	0	Negative Genetic
P37366	P38902	0	Negative Genetic
P37366	P38633	0	Negative Genetic
P37366	P38129	0	Negative Genetic
P37340	P76398	0	Negative Genetic
P37313	P77463	0	Positive Genetic
P37303	P48015	0	Phenotypic Suppression
P37299	Q06405	0	Positive Genetic
P37298	Q06236	0	Dosage Rescue;Phenotypic Enhancement;Synthetic Growth Defect
P37296	P47104	0	Dosage Rescue;Phenotypic Suppression;Synthetic Growth Defect
P37292	P48015	0	Synthetic Lethality
P37292	P42941	0	Synthetic Lethality
P37292	P37303	0	Phenotypic Suppression;Synthetic Growth Defect
P37291	P80210	0	Negative Genetic
P37291	P48015	0	Synthetic Lethality
P37291	P42941	0	Synthetic Lethality
P37291	P40099	0	Synthetic Rescue
P37291	P37303	0	Synthetic Growth Defect
P37291	P37292	0	Synthetic Growth Defect;Synthetic Lethality
P37262	P54113	0	Negative Genetic
P37262	P50278	0	Negative Genetic;Synthetic Growth Defect
P37012	Q00764	0	Dosage Lethality
P37001	P76473	0	Negative Genetic
P36973	Q05911	0	Synthetic Lethality
P36973	P80210	0	Synthetic Lethality
P36973	P53909	0	Synthetic Lethality
P36973	P49435	0	Synthetic Growth Defect;Synthetic Lethality
P36973	P47143	0	Synthetic Lethality
P36973	P47119	0	Phenotypic Suppression
P36897	P37173	0	Phenotypic Enhancement
P36896	Q04771	0	Negative Genetic
P36895	Q02248	0	Phenotypic Enhancement
P36872	P52304	0	Phenotypic Enhancement
P36775	P50085	0	Synthetic Growth Defect
P36775	P40961	0	Synthetic Growth Defect
P36775	P40341	0	Dosage Rescue
P36775	P39925	0	Dosage Rescue
P36548	P37690	0	Positive Genetic
P36533	Q08972	0	Negative Genetic
P36533	Q04599	0	Negative Genetic
P36533	P53921	0	Negative Genetic
P36533	P53724	0	Negative Genetic
P36531	P53937	0	Negative Genetic
P36528	P38300	0	Positive Genetic
P36528	P36533	0	Positive Genetic
P36527	P53937	0	Negative Genetic
P36526	P53724	0	Negative Genetic
P36526	P53221	0	Negative Genetic
P36526	P40496	0	Negative Genetic
P36525	Q3E757	0	Negative Genetic
P36520	Q3E754	0	Negative Genetic
P36520	Q12690	0	Negative Genetic
P36520	P46654	0	Negative Genetic
P36520	P41057	0	Negative Genetic
P36520	P38077	0	Synthetic Rescue
P36507	Q02750	0	Negative Genetic
P36421	Q12144	0	Negative Genetic
P36421	P40825	0	Negative Genetic
P36224	P60010	0	Negative Genetic
P36224	P53086	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P36224	P40960	0	Positive Genetic
P36224	P40013	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P36224	P39946	0	Positive Genetic
P36163	Q3E823	0	Synthetic Rescue
P36163	Q04472	0	Negative Genetic
P36163	Q02889	0	Negative Genetic
P36163	P53266	0	Synthetic Rescue
P36163	P53259	0	Synthetic Growth Defect
P36163	P39925	0	Phenotypic Enhancement;Synthetic Growth Defect
P36163	P36775	0	Dosage Rescue
P36162	Q03954	0	Negative Genetic
P36161	Q99257	0	Negative Genetic
P36161	Q12315	0	Negative Genetic
P36161	Q12164	0	Negative Genetic;Synthetic Growth Defect
P36161	Q02647	0	Negative Genetic
P36161	P53062	0	Negative Genetic
P36161	P52891	0	Synthetic Lethality
P36161	P46673	0	Synthetic Lethality
P36161	P41920	0	Negative Genetic
P36161	P40532	0	Negative Genetic
P36161	P40368	0	Negative Genetic
P36161	P40066	0	Negative Genetic
P36161	P40064	0	Negative Genetic
P36161	P39685	0	Negative Genetic;Synthetic Lethality
P36160	Q12522	0	Positive Genetic
P36160	Q12460	0	Negative Genetic
P36160	Q12149	0	Negative Genetic
P36160	Q08746	0	Negative Genetic
P36160	Q08492	0	Positive Genetic
P36160	Q08004	0	Negative Genetic
P36160	Q06106	0	Positive Genetic
P36160	Q02326	0	Negative Genetic
P36160	P87262	0	Positive Genetic
P36160	P53742	0	Negative Genetic
P36160	P53188	0	Synthetic Rescue
P36160	P47120	0	Negative Genetic
P36160	P41814	0	Negative Genetic
P36160	P40991	0	Negative Genetic
P36160	P39990	0	Negative Genetic
P36152	Q12181	0	Dosage Rescue;Synthetic Lethality
P36152	Q03835	0	Synthetic Growth Defect
P36152	P52920	0	Dosage Rescue
P36149	Q99394	0	Dosage Rescue;Negative Genetic;Synthetic Lethality
P36149	Q03784	0	Dosage Rescue;Negative Genetic
P36149	Q03660	0	Negative Genetic;Synthetic Lethality
P36149	Q03630	0	Dosage Rescue;Negative Genetic
P36149	Q01590	0	Dosage Rescue
P36149	P51996	0	Dosage Lethality
P36149	P46944	0	Dosage Rescue;Negative Genetic;Synthetic Lethality
P36149	P38555	0	Dosage Lethality
P36149	P38334	0	Dosage Rescue;Negative Genetic
P36148	Q06580	0	Negative Genetic
P36148	Q00055	0	Negative Genetic
P36148	P43621	0	Negative Genetic
P36147	Q07914	0	Negative Genetic
P36147	Q02776	0	Negative Genetic
P36147	Q01852	0	Synthetic Lethality
P36147	P42949	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P36147	P39515	0	Negative Genetic;Synthetic Lethality
P36147	P38523	0	Negative Genetic
P36144	Q12460	0	Negative Genetic
P36144	Q12220	0	Negative Genetic
P36144	Q12035	0	Negative Genetic
P36144	Q08965	0	Negative Genetic
P36144	Q07897	0	Negative Genetic
P36144	Q07623	0	Negative Genetic
P36144	Q06512	0	Negative Genetic
P36144	Q06506	0	Negative Genetic
P36144	Q06287	0	Dosage Rescue;Phenotypic Enhancement;Synthetic Lethality
P36144	Q06132	0	Negative Genetic
P36144	Q06106	0	Negative Genetic
P36144	Q05498	0	Negative Genetic
P36144	Q02354	0	Negative Genetic
P36144	P53276	0	Negative Genetic
P36144	P45818	0	Negative Genetic
P36144	P40079	0	Negative Genetic
P36144	P40055	0	Negative Genetic
P36144	P38882	0	Negative Genetic
P36142	P38182	0	Phenotypic Suppression
P36139	Q06676	0	Phenotypic Enhancement
P36139	Q06058	0	Phenotypic Enhancement
P36139	P53012	0	Phenotypic Enhancement
P36139	P40219	0	Phenotypic Enhancement
P36135	P40472	0	Negative Genetic;Phenotypic Enhancement
P36132	Q3E833	0	Synthetic Lethality
P36132	P53323	0	Synthetic Growth Defect;Synthetic Rescue
P36132	P43122	0	Dosage Rescue;Phenotypic Suppression;Synthetic Rescue
P36122	Q05029	0	Phenotypic Enhancement
P36122	P40955	0	Negative Genetic;Synthetic Growth Defect
P36120	Q12499	0	Negative Genetic
P36120	Q12024	0	Negative Genetic
P36120	Q08965	0	Negative Genetic
P36120	Q08962	0	Negative Genetic
P36120	Q06504	0	Negative Genetic
P36120	Q06218	0	Negative Genetic
P36120	Q04373	0	Negative Genetic
P36120	Q03862	0	Negative Genetic
P36120	Q02892	0	Negative Genetic
P36120	Q01080	0	Negative Genetic
P36120	P53734	0	Negative Genetic;Synthetic Growth Defect
P36120	P53313	0	Negative Genetic
P36120	P53261	0	Negative Genetic
P36120	P53131	0	Negative Genetic
P36120	P47108	0	Negative Genetic
P36120	P47047	0	Negative Genetic
P36120	P40991	0	Negative Genetic
P36120	P38883	0	Positive Genetic
P36112	Q12233	0	Phenotypic Suppression;Synthetic Rescue
P36112	Q07560	0	Negative Genetic
P36112	P81449	0	Phenotypic Suppression;Synthetic Rescue
P36112	P54861	0	Negative Genetic;Phenotypic Enhancement;Synthetic Growth Defect
P36112	P50110	0	Negative Genetic
P36112	P40961	0	Negative Genetic
P36112	P40515	0	Negative Genetic
P36108	Q99176	0	Positive Genetic
P36108	Q04272	0	Synthetic Rescue
P36108	P53843	0	Phenotypic Enhancement
P36108	P52917	0	Phenotypic Suppression;Positive Genetic
P36108	P48582	0	Phenotypic Enhancement
P36108	P47048	0	Synthetic Growth Defect
P36108	P39929	0	Phenotypic Enhancement;Synthetic Growth Defect
P36107	Q06346	0	Dosage Rescue
P36107	Q06144	0	Dosage Rescue;Negative Genetic;Synthetic Growth Defect
P36107	Q03687	0	Negative Genetic
P36107	P53224	0	Dosage Rescue;Synthetic Growth Defect
P36107	P38954	0	Negative Genetic
P36107	P38298	0	Dosage Rescue
P36105	P53313	0	Negative Genetic
P36105	P38879	0	Positive Genetic
P36105	P38805	0	Positive Genetic
P36105	P38803	0	Positive Genetic
P36105	P38789	0	Positive Genetic
P36105	P38754	0	Synthetic Lethality
P36105	P38688	0	Negative Genetic
P36105	P38112	0	Synthetic Lethality
P36104	Q01329	0	Negative Genetic
P36104	P53538	0	Negative Genetic
P36104	P39927	0	Negative Genetic
P36102	P40987	0	Negative Genetic
P36097	Q12464	0	Negative Genetic
P36097	Q06822	0	Negative Genetic
P36097	Q03940	0	Negative Genetic
P36097	P53038	0	Negative Genetic
P36096	Q06651	0	Phenotypic Enhancement
P36096	P39940	0	Phenotypic Enhancement
P36095	Q99176	0	Positive Genetic
P36095	Q12483	0	Positive Genetic;Synthetic Rescue
P36095	Q12033	0	Negative Genetic
P36095	Q06696	0	Positive Genetic
P36095	Q04272	0	Positive Genetic;Synthetic Rescue
P36095	Q03792	0	Negative Genetic
P36095	Q02767	0	Synthetic Rescue
P36095	P60010	0	Negative Genetic;Synthetic Haploinsufficiency
P36095	P52917	0	Phenotypic Suppression;Positive Genetic
P36095	P48582	0	Phenotypic Enhancement;Positive Genetic
P36095	P47142	0	Positive Genetic
P36095	P47048	0	Synthetic Rescue
P36095	P39929	0	Synthetic Rescue
P36091	Q05031	0	Negative Genetic;Synthetic Lethality
P36088	P40029	0	Synthetic Growth Defect
P36080	Q12522	0	Negative Genetic
P36080	Q08962	0	Negative Genetic
P36080	Q08237	0	Negative Genetic
P36080	Q08235	0	Negative Genetic
P36080	Q08208	0	Negative Genetic
P36080	Q06218	0	Negative Genetic
P36080	Q04660	0	Negative Genetic
P36080	P53261	0	Negative Genetic
P36080	P40991	0	Negative Genetic
P36080	P40693	0	Negative Genetic
P36080	P38805	0	Negative Genetic
P36080	P38789	0	Negative Genetic
P36080	P38112	0	Negative Genetic
P36070	Q01080	0	Synthetic Lethality
P36070	P50106	0	Negative Genetic
P36070	P46669	0	Synthetic Lethality
P36070	P40992	0	Negative Genetic
P36062	P40501	0	Phenotypic Enhancement
P36060	P40312	0	Negative Genetic
P36053	Q06697	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P36053	Q06505	0	Negative Genetic
P36053	Q03071	0	Negative Genetic
P36053	P61830	0	Negative Genetic;Synthetic Growth Defect
P36053	P53064	0	Negative Genetic;Synthetic Growth Defect
P36051	Q07830	0	Dosage Rescue
P36051	P47026	0	Synthetic Lethality
P36049	Q12460	0	Negative Genetic
P36049	Q08962	0	Negative Genetic
P36049	Q08235	0	Negative Genetic;Synthetic Lethality
P36049	Q08208	0	Negative Genetic
P36049	Q07844	0	Dosage Growth Defect
P36049	Q06218	0	Negative Genetic
P36049	Q04177	0	Positive Genetic
P36049	Q03532	0	Negative Genetic
P36049	P87262	0	Dosage Rescue
P36049	P53734	0	Negative Genetic
P36049	P53188	0	Negative Genetic
P36049	P53136	0	Synthetic Rescue
P36049	P47047	0	Negative Genetic
P36049	P46990	0	Positive Genetic
P36049	P40991	0	Negative Genetic
P36049	P40007	0	Synthetic Lethality
P36049	P38805	0	Negative Genetic;Synthetic Lethality
P36049	P38112	0	Negative Genetic;Synthetic Lethality
P36048	Q99181	0	Negative Genetic
P36048	Q3E754	0	Positive Genetic
P36048	Q12417	0	Negative Genetic
P36048	Q12368	0	Negative Genetic
P36048	Q12330	0	Negative Genetic
P36048	Q12309	0	Negative Genetic
P36048	Q12159	0	Negative Genetic
P36048	Q08963	0	Negative Genetic
P36048	Q08920	0	Negative Genetic
P36048	Q07930	0	Negative Genetic
P36048	Q07478	0	Synthetic Lethality
P36048	Q07350	0	Negative Genetic
P36048	Q06835	0	Negative Genetic
P36048	Q06819	0	Negative Genetic
P36048	Q06217	0	Negative Genetic
P36048	Q06091	0	Negative Genetic
P36048	Q04693	0	Negative Genetic
P36048	Q04048	0	Negative Genetic
P36048	Q03654	0	Negative Genetic
P36048	Q03375	0	Negative Genetic;Phenotypic Suppression;Synthetic Rescue
P36048	Q03338	0	Negative Genetic
P36048	Q02775	0	Negative Genetic
P36048	Q00723	0	Negative Genetic
P36048	P60010	0	Negative Genetic
P36048	P54999	0	Negative Genetic
P36048	P53905	0	Negative Genetic
P36048	P53854	0	Negative Genetic
P36048	P53333	0	Negative Genetic
P36048	P53131	0	Negative Genetic
P36048	P49960	0	Negative Genetic;Synthetic Lethality
P36048	P49955	0	Negative Genetic
P36048	P49704	0	Negative Genetic
P36048	P47093	0	Negative Genetic
P36048	P46947	0	Negative Genetic
P36048	P43589	0	Negative Genetic;Synthetic Lethality
P36048	P41058	0	Negative Genetic
P36048	P41057	0	Negative Genetic
P36048	P40565	0	Negative Genetic
P36048	P39682	0	Negative Genetic
P36048	P38203	0	Negative Genetic
P36047	P43587	0	Negative Genetic
P36047	P38991	0	Dosage Rescue;Synthetic Rescue
P36040	Q05778	0	Negative Genetic
P36040	P53549	0	Negative Genetic
P36037	Q06697	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P36037	Q06682	0	Phenotypic Suppression
P36037	Q04311	0	Negative Genetic;Phenotypic Enhancement
P36037	Q04228	0	Negative Genetic
P36037	P54860	0	Dosage Growth Defect;Phenotypic Suppression;Positive Genetic;Synthetic Rescue
P36037	P43593	0	Negative Genetic;Synthetic Growth Defect;Synthetic Lethality
P36037	P43558	0	Dosage Rescue;Negative Genetic
P36035	Q01574	0	Phenotypic Suppression
P36018	Q03308	0	Negative Genetic
P36018	P39702	0	Negative Genetic
P36018	P36019	0	Phenotypic Enhancement
